OpportunityLineItemId,OpportunityId,ProductId,Quantity,ListUnitPrice,DiscountRate,NetUnitPrice,ListRevenue,NetRevenue,UnitCost,ExtendedCost,GrossMarginAmount,GrossMarginRate,ProductSubstitutionFlag,CurrencyIsoCode
00k000000001335AAA,006000000000424AAA,01t000000000062AAA,1664,203.48,0.0615,190.97,338590.72,317774.08,117.42,195386.88,122387.2,0.385139,false,USD
00k000000001336AAA,006000000000424AAA,01t000000000036AAA,1525,139.92,0.0547,132.27,213378,201711.75,92.32,140788,60923.75,0.302034,false,USD
00k000000001337AAA,006000000000424AAA,01t000000000020AAA,885,385.42,0.0504,365.99,341096.7,323901.15,211.79,187434.15,136467,0.421323,false,USD
00k000000001338AAA,006000000000424AAA,01t000000000039AAA,2356,121.55,0.0556,114.79,286371.8,270445.24,73.35,172812.6,97632.64,0.361007,false,USD
00k000000001339AAA,006000000000425AAA,01t000000000018AAA,3375,144.26,0.0682,134.42,486877.5,453667.5,92.07,310736.25,142931.25,0.315057,false,USD
00k000000001340AAA,006000000000425AAA,01t000000000016AAA,1220,352.42,0.0702,327.68,429952.4,399769.6,212.59,259359.8,140409.8,0.351227,false,USD
00k000000001341AAA,006000000000426AAA,01t000000000005AAA,981,378.31,0.0811,347.63,371122.11,341025.03,272.07,266900.67,74124.36,0.217358,false,USD
00k000000001342AAA,006000000000426AAA,01t000000000015AAA,1156,305.68,0.1025,274.35,353366.08,317148.6,168.05,194265.8,122882.8,0.387461,false,USD
00k000000001343AAA,006000000000426AAA,01t000000000025AAA,7106,73.7,0.0388,70.84,523712.2,503389.04,51.29,364466.74,138922.3,0.275974,false,USD
00k000000001344AAA,006000000000427AAA,01t000000000052AAA,4529,106.82,0.0579,100.64,483787.78,455798.56,62.85,284647.65,171150.91,0.375497,false,USD
00k000000001345AAA,006000000000427AAA,01t000000000068AAA,1341,468.07,0.0572,441.3,627681.87,591783.3,303.4,406859.4,184923.9,0.312486,false,USD
00k000000001346AAA,006000000000428AAA,01t000000000038AAA,4038,208.69,0.0563,196.94,842690.22,795243.72,127.14,513391.32,281852.4,0.354423,false,USD
00k000000001347AAA,006000000000429AAA,01t000000000008AAA,946,266.73,0.0269,259.55,252326.58,245534.3,179.17,169494.82,76039.48,0.30969,false,USD
00k000000001348AAA,006000000000429AAA,01t000000000033AAA,643,409.21,0.0663,382.08,263122.03,245677.44,280.14,180130.02,65547.42,0.266803,false,USD
00k000000001349AAA,006000000000429AAA,01t000000000016AAA,874,349.68,0.0771,322.72,305620.32,282057.28,212.59,185803.66,96253.62,0.341256,false,USD
00k000000001350AAA,006000000000430AAA,01t000000000033AAA,1069,394.38,0.0521,373.83,421592.22,399624.27,280.14,299469.66,100154.61,0.250622,false,USD
00k000000001351AAA,006000000000430AAA,01t000000000005AAA,729,377.09,0.0572,355.52,274898.61,259174.08,272.07,198339.03,60835.05,0.234727,false,USD
00k000000001352AAA,006000000000431AAA,01t000000000005AAA,552,366.06,0.0386,351.93,202065.12,194265.36,272.07,150182.64,44082.72,0.22692,false,USD
00k000000001353AAA,006000000000431AAA,01t000000000033AAA,535,402.89,0.1318,349.79,215546.15,187137.65,280.14,149874.9,37262.75,0.199119,false,USD
00k000000001354AAA,006000000000431AAA,01t000000000004AAA,467,408.9,0.0357,394.3,190956.3,184138.1,267.02,124698.34,59439.76,0.3228,false,USD
00k000000001355AAA,006000000000431AAA,01t000000000006AAA,399,466.56,0.0636,436.89,186157.44,174319.11,301.3,120218.7,54100.41,0.310353,false,USD
00k000000001356AAA,006000000000431AAA,01t000000000053AAA,1051,241.95,0.0703,224.94,254289.45,236411.94,158.05,166110.55,70301.39,0.297368,false,USD
00k000000001357AAA,006000000000432AAA,01t000000000045AAA,2474,102.73,0.0091,101.8,254154.02,251853.2,59.87,148118.38,103734.82,0.411886,false,USD
00k000000001358AAA,006000000000432AAA,01t000000000037AAA,1180,375.74,0.0916,341.32,443373.2,402757.6,244.43,288427.4,114330.2,0.283869,false,USD
00k000000001359AAA,006000000000433AAA,01t000000000056AAA,86,191.63,0.0628,179.6,16480.18,15445.6,130.96,11262.56,4183.04,0.270824,false,USD
00k000000001360AAA,006000000000433AAA,01t000000000013AAA,67,331.09,0.0753,306.16,22183.03,20512.72,195.82,13119.94,7392.78,0.3604,false,USD
00k000000001361AAA,006000000000433AAA,01t000000000011AAA,64,294.1,0.036,283.51,18822.4,18144.64,204.74,13103.36,5041.28,0.277839,false,USD
00k000000001362AAA,006000000000433AAA,01t000000000051AAA,221,70.42,0.0635,65.95,15562.82,14574.95,51.08,11288.68,3286.27,0.225474,false,USD
00k000000001363AAA,006000000000434AAA,01t000000000026AAA,622,305.59,0.0565,288.32,190076.98,179335.04,198.27,123323.94,56011.1,0.312327,false,USD
00k000000001364AAA,006000000000434AAA,01t000000000051AAA,3075,70.19,0.0591,66.04,215834.25,203073,51.08,157071,46002,0.226529,false,USD
00k000000001365AAA,006000000000434AAA,01t000000000003AAA,785,214.88,0.0606,201.86,168680.8,158460.1,125.5,98517.5,59942.6,0.378282,false,USD
00k000000001366AAA,006000000000434AAA,01t000000000002AAA,852,187.51,0.0637,175.57,159758.52,149585.64,113.8,96957.6,52628.04,0.351825,false,USD
00k000000001367AAA,006000000000435AAA,01t000000000018AAA,1644,149.49,0.0715,138.8,245761.56,228187.2,92.07,151363.08,76824.12,0.336671,false,USD
00k000000001368AAA,006000000000435AAA,01t000000000060AAA,848,253.95,0.07,236.17,215349.6,200272.16,164.46,139462.08,60810.08,0.303637,false,USD
00k000000001369AAA,006000000000436AAA,01t000000000019AAA,291,358.94,0.0716,333.24,104451.54,96972.84,228.88,66604.08,30368.76,0.313168,false,USD
00k000000001370AAA,006000000000436AAA,01t000000000042AAA,439,275.48,0.0996,248.04,120935.72,108889.56,174.39,76557.21,32332.35,0.296928,false,USD
00k000000001371AAA,006000000000436AAA,01t000000000006AAA,177,464.09,0.0655,433.69,82143.93,76763.13,301.3,53330.1,23433.03,0.305264,false,USD
00k000000001372AAA,006000000000437AAA,01t000000000058AAA,879,239.34,0.061,224.74,210379.86,197546.46,167.27,147030.33,50516.13,0.255718,false,USD
00k000000001373AAA,006000000000437AAA,01t000000000057AAA,1469,128.54,0.0438,122.91,188825.26,180554.79,72.85,107016.65,73538.14,0.40729,false,USD
00k000000001374AAA,006000000000438AAA,01t000000000054AAA,3561,137.62,0.0836,126.11,490064.82,449077.71,80.43,286411.23,162666.48,0.362223,false,USD
00k000000001375AAA,006000000000438AAA,01t000000000016AAA,1377,363.07,0.1121,322.37,499947.39,443903.49,212.59,292736.43,151167.06,0.34054,false,USD
00k000000001376AAA,006000000000439AAA,01t000000000007AAA,468,186.25,0.0572,175.6,87165,82180.8,120.99,56623.32,25557.48,0.310991,false,USD
00k000000001377AAA,006000000000439AAA,01t000000000013AAA,192,335.21,0.0694,311.95,64360.32,59894.4,195.82,37597.44,22296.96,0.372271,false,USD
00k000000001378AAA,006000000000440AAA,01t000000000046AAA,10494,85.74,0.0873,78.25,899755.56,821155.5,53.15,557756.1,263399.4,0.320767,false,USD
00k000000001379AAA,006000000000440AAA,01t000000000019AAA,3496,337.69,0.1228,296.22,1180564.24,1035585.12,228.88,800164.48,235420.64,0.227331,false,USD
00k000000001380AAA,006000000000440AAA,01t000000000009AAA,2792,354.39,0.1007,318.7,989456.88,889810.4,203.75,568870,320940.4,0.360684,false,USD
00k000000001381AAA,006000000000441AAA,01t000000000048AAA,529,413.75,0.0625,387.89,218873.75,205193.81,264.11,139714.19,65479.62,0.319111,false,USD
00k000000001382AAA,006000000000441AAA,01t000000000002AAA,939,185.11,0.0665,172.8,173818.29,162259.2,113.8,106858.2,55401,0.341435,false,USD
00k000000001383AAA,006000000000442AAA,01t000000000036AAA,4320,139.48,0.0698,129.74,602553.6,560476.8,95.18,411177.6,149299.2,0.266379,false,USD
00k000000001384AAA,006000000000442AAA,01t000000000029AAA,3185,222.03,0.1113,197.32,707165.55,628464.2,153.08,487559.8,140904.4,0.224204,false,USD
00k000000001385AAA,006000000000442AAA,01t000000000047AAA,1848,328.7,0.1343,284.56,607437.6,525866.88,213.19,393975.12,131891.76,0.250808,false,USD
00k000000001386AAA,006000000000443AAA,01t000000000024AAA,2319,314.55,0.1274,274.48,729441.45,636519.12,221.7,514122.3,122396.82,0.192291,false,USD
00k000000001387AAA,006000000000444AAA,01t000000000026AAA,104,295.6,0.0947,267.61,30742.4,27831.44,198.27,20620.08,7211.36,0.259108,false,USD
00k000000001388AAA,006000000000444AAA,01t000000000017AAA,218,185.12,0.1079,165.15,40356.16,36002.7,126.45,27566.1,8436.6,0.234332,false,USD
00k000000001389AAA,006000000000444AAA,01t000000000014AAA,377,125.76,0.1156,111.22,47411.52,41929.94,81.05,30555.85,11374.09,0.271264,false,USD
00k000000001390AAA,006000000000444AAA,01t000000000025AAA,485,74.5,0.0788,68.63,36132.5,33285.55,51.29,24875.65,8409.9,0.252659,false,USD
00k000000001391AAA,006000000000445AAA,01t000000000032AAA,3721,343.05,0.0682,319.65,1276489.05,1189417.65,199.36,741818.56,447599.09,0.376318,false,USD
00k000000001392AAA,006000000000445AAA,01t000000000037AAA,2059,379.58,0.072,352.25,781555.22,725282.75,244.43,503281.37,222001.38,0.306089,false,USD
00k000000001393AAA,006000000000446AAA,01t000000000005AAA,433,369.85,0.125,323.62,160145.05,140127.46,272.07,117806.31,22321.15,0.159292,false,USD
00k000000001394AAA,006000000000446AAA,01t000000000044AAA,572,386.18,0.0889,351.85,220894.96,201258.2,243.46,139259.12,61999.08,0.308057,false,USD
00k000000001395AAA,006000000000447AAA,01t000000000030AAA,1383,159.03,0.0771,146.77,219938.49,202982.91,108.56,150138.48,52844.43,0.260339,false,USD
00k000000001396AAA,006000000000447AAA,01t000000000069AAA,540,351.82,0.0443,336.23,189982.8,181564.2,218.13,117790.2,63774,0.351248,false,USD
00k000000001397AAA,006000000000447AAA,01t000000000026AAA,907,300.81,0.0707,279.54,272834.67,253542.78,198.27,179830.89,73711.89,0.290728,false,USD
00k000000001398AAA,006000000000448AAA,01t000000000014AAA,2469,121.61,0.0217,118.97,300255.09,293736.93,81.05,200112.45,93624.48,0.318736,false,USD
00k000000001399AAA,006000000000448AAA,01t000000000042AAA,710,283.72,0.0768,261.93,201441.2,185970.3,174.39,123816.9,62153.4,0.334211,false,USD
00k000000001400AAA,006000000000448AAA,01t000000000055AAA,1343,231.51,0.0938,209.79,310917.93,281747.97,130.02,174616.86,107131.11,0.380237,false,USD
00k000000001401AAA,006000000000449AAA,01t000000000049AAA,152,345.5,0.0984,311.5,52516,47348,244.93,37229.36,10118.64,0.213708,false,USD
00k000000001402AAA,006000000000449AAA,01t000000000052AAA,606,105.98,0.0637,99.23,64223.88,60133.38,62.85,38087.1,22046.28,0.366623,false,USD
00k000000001403AAA,006000000000449AAA,01t000000000058AAA,259,235.53,0.0986,212.31,61002.27,54988.29,167.27,43322.93,11665.36,0.212143,false,USD
00k000000001404AAA,006000000000449AAA,01t000000000033AAA,156,393.41,0.0315,381.02,61371.96,59439.12,280.14,43701.84,15737.28,0.264763,false,USD
00k000000001405AAA,006000000000450AAA,01t000000000013AAA,621,327.91,0.0997,295.22,203632.11,183331.62,195.82,121604.22,61727.4,0.336698,false,USD
00k000000001406AAA,006000000000450AAA,01t000000000023AAA,789,325.59,0.05,309.31,256890.51,244045.59,222.39,175465.71,68579.88,0.281013,false,USD
00k000000001407AAA,006000000000450AAA,01t000000000056AAA,1258,205.66,0.0297,199.55,258720.28,251033.9,130.96,164747.68,86286.22,0.343723,false,USD
00k000000001408AAA,006000000000450AAA,01t000000000074AAA,467,331.79,0.0902,301.86,154945.93,140968.62,224.7,104934.9,36033.72,0.255615,false,USD
00k000000001409AAA,006000000000451AAA,01t000000000005AAA,8452,375.16,0.1079,334.68,3170852.32,2828715.36,272.07,2299535.64,529179.72,0.187074,false,USD
00k000000001410AAA,006000000000452AAA,01t000000000045AAA,1505,106.42,0.078,98.12,160162.1,147670.6,59.87,90104.35,57566.25,0.389829,false,USD
00k000000001411AAA,006000000000452AAA,01t000000000026AAA,438,291.5,0.0818,267.66,127677,117235.08,198.27,86842.26,30392.82,0.259247,false,USD
00k000000001412AAA,006000000000452AAA,01t000000000002AAA,620,182.57,0.0861,166.85,113193.4,103447,113.8,70556,32891,0.31795,false,USD
00k000000001413AAA,006000000000452AAA,01t000000000007AAA,824,202.83,0.0991,182.73,167131.92,150569.52,120.99,99695.76,50873.76,0.337876,false,USD
00k000000001414AAA,006000000000453AAA,01t000000000044AAA,1848,397.36,0.0908,361.28,734321.28,667645.44,243.46,449914.08,217731.36,0.326118,false,USD
00k000000001415AAA,006000000000453AAA,01t000000000072AAA,884,556.6,0.0937,504.45,492034.4,445933.8,412.18,364367.12,81566.68,0.182912,false,USD
00k000000001416AAA,006000000000454AAA,01t000000000049AAA,1035,359.13,0.0713,333.52,371699.55,345193.2,244.93,253502.55,91690.65,0.265621,false,USD
00k000000001417AAA,006000000000454AAA,01t000000000056AAA,1548,201.16,0.0585,189.39,311395.68,293175.72,130.96,202726.08,90449.64,0.308517,false,USD
00k000000001418AAA,006000000000454AAA,01t000000000048AAA,921,433.71,0.0649,405.56,399446.91,373520.76,264.11,243245.31,130275.45,0.348777,false,USD
00k000000001419AAA,006000000000454AAA,01t000000000021AAA,878,338.79,0.0644,316.97,297457.62,278299.66,239.32,210122.96,68176.7,0.244976,false,USD
00k000000001420AAA,006000000000455AAA,01t000000000028AAA,1353,200.45,0.0681,186.8,271208.85,252740.4,110.67,149736.51,103003.89,0.407548,false,USD
00k000000001421AAA,006000000000455AAA,01t000000000043AAA,1335,231.93,0.0718,215.28,309626.55,287398.8,128.91,172094.85,115303.95,0.401198,false,USD
00k000000001422AAA,006000000000456AAA,01t000000000051AAA,3260,72.71,0.0632,68.11,237034.6,222038.6,51.08,166520.8,55517.8,0.250037,false,USD
00k000000001423AAA,006000000000456AAA,01t000000000060AAA,1006,255.33,0.0848,233.68,256861.98,235082.08,164.46,165446.76,69635.32,0.296217,false,USD
00k000000001424AAA,006000000000456AAA,01t000000000054AAA,1304,132.1,0.0422,126.53,172258.4,164995.12,80.43,104880.72,60114.4,0.36434,false,USD
00k000000001425AAA,006000000000456AAA,01t000000000026AAA,662,299.55,0.0779,276.22,198302.1,182857.64,198.27,131254.74,51602.9,0.282203,false,USD
00k000000001426AAA,006000000000456AAA,01t000000000028AAA,1167,199.59,0.0959,180.45,232921.53,210585.15,110.67,129151.89,81433.26,0.3867,false,USD
00k000000001427AAA,006000000000457AAA,01t000000000017AAA,587,177.84,0.0707,165.27,104392.08,97013.49,126.45,74226.15,22787.34,0.234888,false,USD
00k000000001428AAA,006000000000457AAA,01t000000000058AAA,545,232.09,0.1035,208.07,126489.05,113398.15,167.27,91162.15,22236,0.196088,false,USD
00k000000001429AAA,006000000000457AAA,01t000000000051AAA,1325,73.49,0.049,69.89,97374.25,92604.25,51.08,67681,24923.25,0.269137,false,USD
00k000000001430AAA,006000000000458AAA,01t000000000021AAA,272,332.66,0.0998,299.46,90483.52,81453.12,239.32,65095.04,16358.08,0.200828,false,USD
00k000000001431AAA,006000000000458AAA,01t000000000049AAA,199,353.02,0.0409,338.58,70250.98,67377.42,244.93,48741.07,18636.35,0.276596,false,USD
00k000000001432AAA,006000000000458AAA,01t000000000023AAA,233,341.69,0.1175,301.54,79613.77,70258.82,222.39,51816.87,18441.95,0.262486,false,USD
00k000000001433AAA,006000000000459AAA,01t000000000051AAA,652,71.85,0.0259,69.99,46846.2,45633.48,49.55,32306.6,13326.88,0.292042,false,USD
00k000000001434AAA,006000000000459AAA,01t000000000031AAA,190,372.43,0.0714,345.84,70761.7,65709.6,230.19,43736.1,21973.5,0.334403,false,USD
00k000000001435AAA,006000000000459AAA,01t000000000039AAA,470,125.1,0.043,119.72,58797,56268.4,73.35,34474.5,21793.9,0.38732,false,USD
00k000000001436AAA,006000000000459AAA,01t000000000023AAA,177,344.6,0.0489,327.75,60994.2,58011.75,215.72,38182.44,19829.31,0.341815,false,USD
00k000000001437AAA,006000000000460AAA,01t000000000018AAA,1083,151.42,0.0646,141.64,163987.86,153396.12,89.31,96722.73,56673.39,0.369458,false,USD
00k000000001438AAA,006000000000460AAA,01t000000000010AAA,411,442.5,0.0699,411.57,181867.5,169155.27,272.3,111915.3,57239.97,0.338387,false,USD
00k000000001439AAA,006000000000460AAA,01t000000000036AAA,1171,140.68,0.0938,127.48,164736.28,149279.08,92.32,108106.72,41172.36,0.275808,false,USD
00k000000001440AAA,006000000000460AAA,01t000000000048AAA,279,403.92,0.0644,377.91,112693.68,105436.89,256.19,71477.01,33959.88,0.322087,false,USD
00k000000001441AAA,006000000000460AAA,01t000000000053AAA,457,245.87,0.0555,232.22,112362.59,106124.54,153.31,70062.67,36061.87,0.339807,false,USD
00k000000001442AAA,006000000000461AAA,01t000000000055AAA,343,241.83,0.0908,219.87,82947.69,75415.41,130.02,44596.86,30818.55,0.408651,false,USD
00k000000001443AAA,006000000000461AAA,01t000000000060AAA,440,255.49,0.0821,234.51,112415.6,103184.4,164.46,72362.4,30822,0.298708,false,USD
00k000000001444AAA,006000000000461AAA,01t000000000031AAA,217,363.65,0.0462,346.85,78912.05,75266.45,237.31,51496.27,23770.18,0.315814,false,USD
00k000000001445AAA,006000000000461AAA,01t000000000064AAA,537,249.65,0.094,226.18,134062.05,121458.66,161.48,86714.76,34743.9,0.286055,false,USD
00k000000001446AAA,006000000000461AAA,01t000000000013AAA,319,348.68,0.0303,338.11,111228.92,107857.09,195.82,62466.58,45390.51,0.420839,false,USD
00k000000001447AAA,006000000000462AAA,01t000000000052AAA,1170,109.11,0.0911,99.17,127658.7,116028.9,62.85,73534.5,42494.4,0.36624,false,USD
00k000000001448AAA,006000000000462AAA,01t000000000047AAA,527,318.7,0.0549,301.2,167954.9,158732.4,213.19,112351.13,46381.27,0.292198,false,USD
00k000000001449AAA,006000000000462AAA,01t000000000031AAA,366,379.31,0.0176,372.63,138827.46,136382.58,237.31,86855.46,49527.12,0.363148,false,USD
00k000000001450AAA,006000000000463AAA,01t000000000053AAA,1826,244.69,0.0739,226.61,446803.94,413789.86,158.05,288599.3,125190.56,0.302546,false,USD
00k000000001451AAA,006000000000463AAA,01t000000000012AAA,1003,422.16,0.0319,408.69,423426.48,409916.07,249.67,250419.01,159497.06,0.389097,false,USD
00k000000001452AAA,006000000000464AAA,01t000000000033AAA,136,421.63,0.0669,393.42,57341.68,53505.12,280.14,38099.04,15406.08,0.287937,false,USD
00k000000001453AAA,006000000000464AAA,01t000000000001AAA,185,350.26,0.0671,326.76,64798.1,60450.6,209.3,38720.5,21730.1,0.359469,false,USD
00k000000001454AAA,006000000000465AAA,01t000000000058AAA,386,239.39,0.0764,221.1,92404.54,85344.6,167.27,64566.22,20778.38,0.243464,false,USD
00k000000001455AAA,006000000000465AAA,01t000000000042AAA,258,267.06,0.0272,259.8,68901.48,67028.4,174.39,44992.62,22035.78,0.328753,false,USD
00k000000001456AAA,006000000000465AAA,01t000000000056AAA,411,201.5,0.0396,193.52,82816.5,79536.72,130.96,53824.56,25712.16,0.323274,false,USD
00k000000001457AAA,006000000000466AAA,01t000000000029AAA,291,221.87,0.0446,211.97,64564.17,61683.27,153.08,44546.28,17136.99,0.277822,false,USD
00k000000001458AAA,006000000000466AAA,01t000000000014AAA,436,122.75,0.0664,114.6,53519,49965.6,81.05,35337.8,14627.8,0.292757,false,USD
00k000000001459AAA,006000000000466AAA,01t000000000043AAA,220,217.41,0.0859,198.73,47830.2,43720.6,128.91,28360.2,15360.4,0.351331,false,USD
00k000000001460AAA,006000000000467AAA,01t000000000057AAA,610,132.9,0.071,123.46,81069,75310.6,72.85,44438.5,30872.1,0.40993,false,USD
00k000000001461AAA,006000000000467AAA,01t000000000075AAA,174,621.46,0.1375,536.01,108134.04,93265.74,356.45,62022.3,31243.44,0.334994,false,USD
00k000000001462AAA,006000000000467AAA,01t000000000055AAA,276,237.41,0.0613,222.86,65525.16,61509.36,130.02,35885.52,25623.84,0.416584,false,USD
00k000000001463AAA,006000000000467AAA,01t000000000015AAA,227,310.01,0.0761,286.42,70372.27,65017.34,168.05,38147.35,26869.99,0.413274,false,USD
00k000000001464AAA,006000000000467AAA,01t000000000037AAA,214,379.49,0.0668,354.14,81210.86,75785.96,244.43,52308.02,23477.94,0.309793,false,USD
00k000000001465AAA,006000000000468AAA,01t000000000051AAA,4738,69.92,0.0569,65.94,331280.96,312423.72,51.08,242017.04,70406.68,0.225356,false,USD
00k000000001466AAA,006000000000468AAA,01t000000000029AAA,1375,226.52,0.0632,212.2,311465,291775,153.08,210485,81290,0.278605,false,USD
00k000000001467AAA,006000000000468AAA,01t000000000011AAA,1106,309.94,0.1029,278.05,342793.64,307523.3,204.74,226442.44,81080.86,0.263658,false,USD
