OpportunityId,OpportunityName,AccountId,OwnerUserId,OpportunityType,VehicleProgramName,VehicleSegment,PowertrainType,StageName,ForecastCategory,Probability,Amount,CurrencyIsoCode,CreatedDate,OriginalCloseDate,PriorCloseDate,CloseDate,CloseDateChangeCount,IsClosed,IsWon,LossReason,LeadSource,CustomerNeed,NextStep,LastActivityDate
006000000000230AAA,Aurora Vehicle Works - Aurora Meridian Sedan - 0230,001000000000005AAA,005000000000028AAA,Expansion,Aurora Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,4644232.26,USD,2025-02-01,2026-05-11,2026-07-12,2026-09-01,5,false,false,,RFQ,Capacity Expansion,Complete technical review,2026-05-31
006000000000231AAA,Northstar Automotive Group - Northstar National Parts Program - 0231,001000000000001AAA,005000000000013AAA,Requote,Northstar National Parts Program,Aftermarket Program,Hybrid,Negotiation,Pipeline,0.8,6415036.02,USD,2026-01-31,2025-10-15,2026-03-01,2027-02-17,2,false,false,,Inbound,Capacity Expansion,Finalize commercial terms,2026-05-16
006000000000232AAA,Northstar Automotive Group - Northstar RoadReady Replacement - 0232,001000000000001AAA,005000000000014AAA,Requote,Northstar RoadReady Replacement,Aftermarket Program,ICE,Negotiation,Pipeline,0.8,4539326.56,USD,2025-12-22,2025-11-17,2026-03-02,2026-10-20,3,false,false,,RFQ,Capacity Expansion,Validate product fit,2026-06-21
006000000000233AAA,Rio Grande Mobility - Rio TrailForge Platform - 0233,001000000000006AAA,005000000000029AAA,New Program,Rio TrailForge Platform,Light Truck,Hybrid,Negotiation,Pipeline,0.8,3079153.01,USD,2025-07-15,2026-03-17,2026-06-30,2026-09-25,4,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-05-19
006000000000234AAA,Rio Grande Mobility - Rio FleetWay Program - 0234,001000000000006AAA,005000000000030AAA,Expansion,Rio FleetWay Program,Fleet Van,ICE,Negotiation,Best Case,0.8,4828716.84,USD,2025-07-28,2026-03-08,2026-06-10,2026-08-26,5,false,false,,Existing Relationship,Capacity Expansion,Confirm program timing,2026-05-25
006000000000235AAA,Rio Grande Mobility - Rio National Parts Program - 0235,001000000000006AAA,005000000000029AAA,New Program,Rio National Parts Program,Aftermarket Program,ICE,Proposal or Quote,Pipeline,0.6,5673043.08,USD,2025-06-24,2025-11-27,2026-04-14,2026-08-06,5,false,false,,Referral,Capacity Expansion,Submit revised quotation,2026-05-31
006000000000236AAA,Continental Mobility Systems - Continental National Parts Program - 0236,001000000000004AAA,005000000000015AAA,Replacement,Continental National Parts Program,Aftermarket Program,Hybrid,Negotiation,Pipeline,0.8,4753472.99,USD,2025-08-15,2025-12-28,2026-05-11,2026-08-29,3,false,false,,Existing Relationship,Capacity Expansion,Finalize commercial terms,2026-06-02
006000000000237AAA,Summit Motorworks - Summit Vista Crossover - 0237,001000000000003AAA,005000000000014AAA,Expansion,Summit Vista Crossover,Compact Crossover,ICE,Negotiation,Pipeline,0.8,5817735.97,USD,2025-12-02,2026-03-28,2026-07-26,2026-11-02,5,false,false,,Existing Relationship,Capacity Expansion,Complete technical review,2026-05-21
006000000000238AAA,Northstar Automotive Group - Northstar Everyday Commuter - 0238,001000000000001AAA,005000000000013AAA,Expansion,Northstar Everyday Commuter,Urban Commuter,Hybrid,Proposal or Quote,Best Case,0.6,2981546.93,USD,2025-09-05,2026-03-16,2026-05-25,2026-07-22,4,false,false,,Existing Relationship,Capacity Expansion,Confirm program timing,2026-06-29
006000000000239AAA,Continental Mobility Systems - Continental Everyday Commuter - 0239,001000000000004AAA,005000000000017AAA,Replacement,Continental Everyday Commuter,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,5584136.89,USD,2025-11-10,2026-03-20,2026-06-04,2026-08-06,4,false,false,,Inbound,Capacity Expansion,Submit revised quotation,2026-06-25
006000000000240AAA,Rio Grande Mobility - Rio CityTrail Compact - 0240,001000000000006AAA,005000000000030AAA,Replacement,Rio CityTrail Compact,Compact Crossover,ICE,Negotiation,Best Case,0.8,5563478.87,USD,2025-03-31,2026-03-10,2026-06-01,2026-08-09,4,false,false,,Existing Relationship,Capacity Expansion,Complete technical review,2026-06-21
006000000000241AAA,Aurora Vehicle Works - Aurora TrailForge Platform - 0241,001000000000005AAA,005000000000028AAA,New Program,Aurora TrailForge Platform,Light Truck,ICE,Negotiation,Pipeline,0.8,3473259.05,USD,2025-07-16,2026-02-14,2026-06-22,2026-10-06,5,false,false,,Referral,Capacity Expansion,Complete technical review,2026-06-13
006000000000242AAA,Continental Mobility Systems - Continental Vista Crossover - 0242,001000000000004AAA,005000000000015AAA,Requote,Continental Vista Crossover,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,4762560.92,USD,2025-03-19,2026-03-17,2026-05-27,2026-07-25,2,false,false,,RFQ,Capacity Expansion,Confirm program timing,2026-06-29
006000000000243AAA,Aurora Vehicle Works - Aurora RoadReady Replacement - 0243,001000000000005AAA,005000000000027AAA,Requote,Aurora RoadReady Replacement,Aftermarket Program,Hybrid,Proposal or Quote,Pipeline,0.6,6115158.56,USD,2025-11-09,2026-05-11,2026-09-04,2026-12-08,5,false,false,,Existing Relationship,Capacity Expansion,Confirm program timing,2026-06-02
006000000000244AAA,Northstar Automotive Group - Northstar CityMotion Vehicle - 0244,001000000000001AAA,005000000000013AAA,Expansion,Northstar CityMotion Vehicle,Urban Commuter,Hybrid,Proposal or Quote,Best Case,0.6,4013731.5,USD,2025-07-12,2026-04-26,2026-06-28,2026-08-20,3,false,false,,Inbound,Capacity Expansion,Complete technical review,2026-06-16
006000000000245AAA,Summit Motorworks - Summit RoadReady Replacement - 0245,001000000000003AAA,005000000000012AAA,Expansion,Summit RoadReady Replacement,Aftermarket Program,ICE,Negotiation,Pipeline,0.8,2949666.12,USD,2025-06-06,2025-12-03,2026-04-20,2026-08-11,2,false,false,,Referral,Capacity Expansion,Confirm program timing,2026-06-05
006000000000246AAA,Rio Grande Mobility - Rio FleetWay Program - 0246,001000000000006AAA,005000000000029AAA,New Program,Rio FleetWay Program,Fleet Van,ICE,Negotiation,Pipeline,0.8,4556445.33,USD,2025-02-11,2026-02-23,2026-04-29,2026-12-22,4,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-06-26
006000000000247AAA,Aurora Vehicle Works - Aurora Summit Sedan - 0247,001000000000005AAA,005000000000028AAA,Replacement,Aurora Summit Sedan,Mid-Size Sedan,ICE,Negotiation,Pipeline,0.8,4243582.93,USD,2025-11-26,2025-11-08,2026-03-20,2026-07-07,5,false,false,,Existing Relationship,Capacity Expansion,Finalize commercial terms,2026-06-23
006000000000248AAA,Aurora Vehicle Works - Aurora TrailForge Platform - 0248,001000000000005AAA,005000000000027AAA,Expansion,Aurora TrailForge Platform,Light Truck,Hybrid,Proposal or Quote,Pipeline,0.6,3400391.25,USD,2025-02-18,2026-05-02,2026-09-13,2027-01-01,3,false,false,,Referral,Capacity Expansion,Confirm program timing,2026-06-23
006000000000249AAA,Summit Motorworks - Summit Vista Crossover - 0249,001000000000003AAA,005000000000011AAA,Expansion,Summit Vista Crossover,Compact Crossover,ICE,Negotiation,Pipeline,0.8,4556553.8,USD,2026-02-27,2025-10-25,2026-02-16,2026-09-08,3,false,false,,RFQ,Capacity Expansion,Complete technical review,2026-05-24
006000000000250AAA,Northstar Automotive Group - Northstar WorkLine Truck - 0250,001000000000001AAA,005000000000011AAA,New Program,Northstar WorkLine Truck,Light Truck,ICE,Proposal or Quote,Pipeline,0.6,3089831.79,USD,2025-06-04,2025-10-16,2026-02-11,2026-10-11,4,false,false,,Inbound,Capacity Expansion,Complete technical review,2026-06-21
006000000000251AAA,Northstar Automotive Group - Northstar TrailForge Platform - 0251,001000000000001AAA,005000000000013AAA,Expansion,Northstar TrailForge Platform,Light Truck,ICE,Proposal or Quote,Best Case,0.6,4235203.77,USD,2025-02-04,2026-02-28,2026-06-03,2026-08-20,2,false,false,,RFQ,Capacity Expansion,Confirm program timing,2026-06-18
006000000000252AAA,Northstar Automotive Group - Northstar Meridian Sedan - 0252,001000000000001AAA,005000000000011AAA,Expansion,Northstar Meridian Sedan,Mid-Size Sedan,ICE,Negotiation,Pipeline,0.8,5575149.01,USD,2025-07-08,2025-12-08,2026-02-25,2026-11-19,3,false,false,,RFQ,Capacity Expansion,Finalize commercial terms,2026-06-09
006000000000253AAA,Northstar Automotive Group - Northstar UtilityPro Program - 0253,001000000000001AAA,005000000000014AAA,Expansion,Northstar UtilityPro Program,Light Truck,ICE,Proposal or Quote,Pipeline,0.6,3464046.29,USD,2025-09-20,2025-12-19,2026-05-05,2026-08-26,4,false,false,,Existing Relationship,Capacity Expansion,Validate product fit,2026-05-24
006000000000254AAA,Northstar Automotive Group - Northstar Everyday Commuter - 0254,001000000000001AAA,005000000000014AAA,Expansion,Northstar Everyday Commuter,Urban Commuter,ICE,Negotiation,Pipeline,0.8,4235222.87,USD,2026-01-07,2026-04-16,2026-08-13,2026-11-19,4,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-06-24
006000000000255AAA,Northstar Automotive Group - Northstar WorkLine Truck - 0255,001000000000001AAA,005000000000011AAA,New Program,Northstar WorkLine Truck,Light Truck,Hybrid,Proposal or Quote,Pipeline,0.6,4116874.12,USD,2025-06-16,2025-12-02,2026-03-10,2026-10-23,3,false,false,,RFQ,Capacity Expansion,Validate product fit,2026-06-12
006000000000256AAA,Northstar Automotive Group - Northstar UrbanCargo Platform - 0256,001000000000001AAA,005000000000011AAA,New Program,Northstar UrbanCargo Platform,Fleet Van,Hybrid,Negotiation,Pipeline,0.8,6581655.55,USD,2025-11-13,2025-12-05,2026-03-05,2027-02-24,5,false,false,,RFQ,Capacity Expansion,Finalize commercial terms,2026-05-25
006000000000257AAA,Northstar Automotive Group - Northstar RoadReady Replacement - 0257,001000000000001AAA,005000000000012AAA,New Program,Northstar RoadReady Replacement,Aftermarket Program,Hybrid,Negotiation,Pipeline,0.8,5669231.19,USD,2025-11-08,2026-02-16,2026-05-31,2026-08-25,5,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-05-20
006000000000258AAA,Rio Grande Mobility - Rio Everyday Commuter - 0258,001000000000006AAA,005000000000029AAA,New Program,Rio Everyday Commuter,Urban Commuter,ICE,Negotiation,Pipeline,0.8,4865404.94,USD,2025-12-02,2025-10-07,2025-12-23,2027-01-06,2,false,false,,Existing Relationship,Capacity Expansion,Finalize commercial terms,2026-05-17
006000000000259AAA,Northstar Automotive Group - Northstar Vista Crossover - 0259,001000000000001AAA,005000000000013AAA,New Program,Northstar Vista Crossover,Compact Crossover,Hybrid,Proposal or Quote,Pipeline,0.6,4323216.11,USD,2025-09-27,2026-05-29,2026-10-15,2027-02-07,3,false,false,,RFQ,Capacity Expansion,Complete technical review,2026-06-20
006000000000260AAA,Aurora Vehicle Works - Aurora Nova Compact Program - 0260,001000000000005AAA,005000000000027AAA,Replacement,Aurora Nova Compact Program,Compact Crossover,Hybrid,Negotiation,Pipeline,0.8,3009067.62,USD,2026-01-04,2026-01-20,2026-04-12,2027-01-23,4,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-06-18
006000000000261AAA,Rio Grande Mobility - Rio UrbanGo Platform - 0261,001000000000006AAA,005000000000030AAA,New Program,Rio UrbanGo Platform,Urban Commuter,ICE,Negotiation,Pipeline,0.8,4885452.03,USD,2025-08-06,2026-01-01,2026-04-21,2026-07-20,4,false,false,,Referral,Capacity Expansion,Complete technical review,2026-05-21
006000000000262AAA,Continental Mobility Systems - Continental CityTrail Compact - 0262,001000000000004AAA,005000000000015AAA,Replacement,Continental CityTrail Compact,Compact Crossover,ICE,Proposal or Quote,Pipeline,0.6,3354045.66,USD,2025-05-02,2026-02-04,2026-05-30,2026-09-02,5,false,false,,RFQ,Capacity Expansion,Validate product fit,2026-06-04
006000000000263AAA,Northstar Automotive Group - Northstar Meridian Sedan - 0263,001000000000001AAA,005000000000011AAA,Expansion,Northstar Meridian Sedan,Mid-Size Sedan,ICE,Negotiation,Pipeline,0.8,6095728.32,USD,2025-01-27,2026-03-30,2026-08-18,2026-12-12,3,false,false,,Existing Relationship,Capacity Expansion,Validate product fit,2026-05-26
006000000000264AAA,Continental Mobility Systems - Continental UrbanGo Platform - 0264,001000000000004AAA,005000000000017AAA,Expansion,Continental UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,6405601.68,USD,2025-05-27,2026-03-16,2026-05-17,2026-07-08,4,false,false,,Inbound,Capacity Expansion,Complete technical review,2026-06-21
006000000000265AAA,Continental Mobility Systems - Continental Meridian Sedan - 0265,001000000000004AAA,005000000000016AAA,Expansion,Continental Meridian Sedan,Mid-Size Sedan,Hybrid,Negotiation,Best Case,0.8,5624943.96,USD,2025-09-04,2026-03-19,2026-06-25,2026-09-14,5,false,false,,Inbound,Capacity Expansion,Complete technical review,2026-06-01
006000000000266AAA,Beacon Automotive - Beacon TrailForge Platform - 0266,001000000000164AAA,005000000000024AAA,New Program,Beacon TrailForge Platform,Light Truck,ICE,Negotiation,Best Case,0.8,540568.16,USD,2025-11-06,2026-03-27,,2026-07-26,0,false,false,,RFQ,Hybrid Readiness,Complete technical review,2026-05-21
006000000000267AAA,Crescent Engineering - Crescent National Parts Program - 0267,001000000000069AAA,005000000000020AAA,Expansion,Crescent National Parts Program,Aftermarket Program,Hybrid,Proposal or Quote,Best Case,0.6,1046889.78,USD,2026-04-04,2026-10-02,2026-10-02,2027-01-04,1,false,false,,RFQ,Hybrid Readiness,Confirm program timing,2026-05-26
006000000000268AAA,Frontier Components - Frontier ServicePlus Program - 0268,001000000000376AAA,005000000000015AAA,Expansion,Frontier ServicePlus Program,Aftermarket Program,ICE,Closed Lost,Closed,0,543427.77,USD,2024-06-05,2024-11-02,,2024-11-02,0,true,false,No Decision,Existing Relationship,Hybrid Readiness,,2024-10-25
006000000000269AAA,Atlas Mobility - Atlas Avenue Platform - 0269,001000000000127AAA,005000000000018AAA,Replacement,Atlas Avenue Platform,Mid-Size Sedan,ICE,Closed Lost,Closed,0,815266.12,USD,2025-02-16,2025-08-18,,2025-08-18,0,true,false,Competitor,RFQ,Capacity Expansion,,2025-08-17
006000000000270AAA,Maple Industrial Supply - Maple Meridian Sedan - 0270,001000000000307AAA,005000000000019AAA,Replacement,Maple Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,265217.95,USD,2026-03-08,2026-11-13,,2026-11-13,0,false,false,,RFQ,Hybrid Readiness,Complete technical review,2026-05-30
006000000000271AAA,Pacific Transport Group - Pacific ServicePlus Program - 0271,001000000000067AAA,005000000000023AAA,New Program,Pacific ServicePlus Program,Aftermarket Program,Hybrid,Closed Lost,Closed,0,1205075.94,USD,2025-05-07,2025-11-04,,2025-11-04,0,true,false,Price,Existing Relationship,Quality Improvement,,2025-10-28
006000000000272AAA,Beacon Transport Group - Beacon UrbanGo Platform - 0272,001000000000154AAA,005000000000022AAA,Replacement,Beacon UrbanGo Platform,Urban Commuter,Hybrid,Closed Lost,Closed,0,378260.48,USD,2024-11-09,2025-04-16,,2025-04-16,0,true,false,Program Cancelled,Existing Relationship,Quality Improvement,,2025-03-25
006000000000273AAA,Timberline Assembly 6 - Timberline Horizon Crossover - 0273,001000000000101AAA,005000000000012AAA,Replacement,Timberline Horizon Crossover,Compact Crossover,Hybrid,Negotiation,Commit,0.8,1377313.91,USD,2026-04-26,2026-09-19,,2026-09-19,0,false,false,,Trade Event,Hybrid Readiness,Confirm program timing,2026-05-26
006000000000274AAA,Valley Powertrain - Valley Avenue Platform - 0274,001000000000109AAA,005000000000026AAA,New Program,Valley Avenue Platform,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,988370.69,USD,2025-02-13,2025-04-29,,2025-04-29,0,true,false,Program Cancelled,Partner,Hybrid Readiness,,2025-04-10
006000000000275AAA,Alder Components - Alder UrbanCargo Platform - 0275,001000000000121AAA,005000000000020AAA,Expansion,Alder UrbanCargo Platform,Fleet Van,ICE,Closed Lost,Closed,0,1013158.94,USD,2026-01-02,2026-06-14,,2026-06-14,0,true,false,No Decision,Existing Relationship,Capacity Expansion,,2026-06-03
006000000000276AAA,Blue Ridge Transport Group 5 - Blue Horizon Crossover - 0276,001000000000295AAA,005000000000014AAA,Replacement,Blue Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,254879.18,USD,2024-01-24,2024-07-04,,2024-07-04,0,true,true,,RFQ,Capacity Expansion,,2024-06-12
006000000000277AAA,Eastgate Assembly - Eastgate UtilityPro Program - 0277,001000000000190AAA,005000000000011AAA,Replacement,Eastgate UtilityPro Program,Light Truck,ICE,Technical Review,Pipeline,0.4,303216.76,USD,2026-02-24,2026-08-08,2026-08-08,2026-11-29,1,false,false,,Existing Relationship,Quality Improvement,Finalize commercial terms,2026-06-28
006000000000278AAA,Union Motor Systems - Union National Parts Program - 0278,001000000000071AAA,005000000000024AAA,Replacement,Union National Parts Program,Aftermarket Program,Hybrid,Closed Won,Closed,1,589532.96,USD,2024-11-24,2025-06-26,,2025-06-26,0,true,true,,RFQ,Supplier Consolidation,,2025-06-14
006000000000279AAA,Pacific Manufacturing - Pacific UrbanGo Platform - 0279,001000000000180AAA,005000000000025AAA,Requote,Pacific UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,701327.99,USD,2024-01-14,2024-07-03,,2024-07-03,0,true,false,Competitor,RFQ,Supplier Consolidation,,2024-06-12
006000000000280AAA,Oakline Industrial Supply - Oakline Horizon Crossover - 0280,001000000000328AAA,005000000000027AAA,Expansion,Oakline Horizon Crossover,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,311770.7,USD,2026-05-18,2026-10-26,,2026-10-26,0,false,false,,Referral,Supplier Consolidation,Confirm program timing,2026-06-07
006000000000281AAA,Cedar Distribution - Cedar UrbanGo Platform - 0281,001000000000015AAA,005000000000018AAA,New Program,Cedar UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Pipeline,0.6,1910272.89,USD,2025-09-26,2026-03-05,,2026-10-03,0,false,false,,Existing Relationship,Quality Improvement,Submit revised quotation,2026-06-21
006000000000282AAA,Northfield Manufacturing - Northfield Meridian Sedan - 0282,001000000000171AAA,005000000000025AAA,New Program,Northfield Meridian Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,678020.18,USD,2024-02-04,2024-08-04,2024-08-04,2024-10-19,1,true,true,,Referral,Capacity Expansion,,2024-09-28
006000000000283AAA,Oakline Distribution - Oakline Vista Crossover - 0283,001000000000029AAA,005000000000012AAA,Replacement,Oakline Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,1066477.56,USD,2023-08-25,2023-11-21,,2023-11-21,0,true,true,,Existing Relationship,Capacity Expansion,,2023-11-19
006000000000284AAA,Suncrest Industrial Supply - Suncrest TransitWorks Van - 0284,001000000000261AAA,005000000000018AAA,New Program,Suncrest TransitWorks Van,Fleet Van,Hybrid,Closed Won,Closed,1,270170.6,USD,2025-05-25,2025-11-30,,2025-11-30,0,true,true,,Existing Relationship,Capacity Expansion,,2025-11-25
